ID_FICHE,CAT_BISSON,TYPE_CAT_BISSON,ADRESSE,TYPE_VOIE,NOM_VOIE,NOM_INDICATIF,STATUT_INV_PRE_40_2025,DEMOLI,LIEN_FTP,LNG,LAT
2_075,2,Bâtiment intéressant,382-382 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,maison Arthur-Brossard,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/382_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=Rw1Adr,-73.6049656735664,45.5152057888285
2_076,2,Bâtiment intéressant,383-383 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/383_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=ULY7V7,-73.6050061320929,45.5158207382603
2_077,2,Bâtiment intéressant,386-386 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/386_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=OkjqNM,-73.6051179989798,45.5151952838144
2_078,2,Bâtiment intéressant,387-387 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/387_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=Ee9HSR,-73.6051805160215,45.5157791180575
2_079,2,Bâtiment intéressant,394-394 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/394_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=Khbra3,-73.6054546670732,45.5152139759075
2_080,2,Bâtiment intéressant,399-401 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/401_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=8OmQtJ,-73.6060131978756,45.5156142367289
2_083,2,Bâtiment intéressant,505-505 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/505_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=nqVLeh,-73.6097389960582,45.5147055131575
2_084,2,Bâtiment intéressant,538-538 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/538_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=bhcPAu,-73.6102304237626,45.5140745058451
2_085,2,Bâtiment intéressant,540-540 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/540_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=k7EtzJ,-73.6103237286208,45.5140407296971
2_086,2,Bâtiment intéressant,597-597 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/597_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=Ikhpq3,-73.6126030847016,45.513610951556
2_063,2,Bâtiment intéressant,194-198 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/194_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=kK45RJ,-73.5979637094567,45.5158279363053
2_066,2,Bâtiment intéressant,256-258 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/256_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=sWjpJP,-73.6002240331617,45.5156566814609
2_070,2,Bâtiment intéressant,340-342 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/340_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=zSLQgx,-73.6033833232829,45.5152936841282
2_071,2,Bâtiment intéressant,344-346 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/344_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=S5hSwI,-73.6035712584814,45.5152723521273
2_073,2,Bâtiment intéressant,354-354 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/354_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=4Om6c8,-73.6039231876988,45.5152387783063
2_081,2,Bâtiment intéressant,495-497 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/495_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=R2aKHe,-73.6094430027887,45.5148000231077
2_064,2,Bâtiment intéressant,206-210 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Post 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/206_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=b2AzUb,-73.5981713233628,45.5158165293823
2_082,2,Bâtiment intéressant,499-501 chemin de la Côte-Sainte-Catherine,chemin,Côte-Sainte-Catherine,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/499_chemin_de_la_Cote_Sainte_Catherine_CAT_2.pdf?csf=1&web=1&e=BfHZBA,-73.6096357820945,45.5147445585444
2_051,2,Bâtiment intéressant,10-10 place Cambrai,place,Cambrai,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/10_place_Cambrai_CAT_2.pdf?csf=1&web=1&e=T1Q24s,-73.6147698779043,45.5132174372991
2_052,2,Bâtiment intéressant,12-12 place Cambrai,place,Cambrai,,Analyse en cours,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/12_place_Cambrai_CAT_2.pdf?csf=1&web=1&e=dJnRco,-73.614708543768,45.5132632774223
2_331,2,Bâtiment intéressant,5-5 place du Vésinet,place,Vésinet,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5_place_du_Vesinet_CAT_2.pdf?csf=1&web=1&e=gIBwm0,-73.6001051538917,45.5148403876048
2_332,2,Bâtiment intéressant,7-7 place du Vésinet,place,Vésinet,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/7_place_du_Vesinet_CAT_2.pdf?csf=1&web=1&e=BS2R4j,-73.6002501138991,45.5148333505169
2_162,2,Bâtiment intéressant,5260-5264 rue Hutchison,rue,Hutchison,,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_2/5260_rue_Hutchison_CAT_2.pdf?csf=1&web=1&e=M3FjOD,-73.599453580474,45.5197907683463
1_177,1,Bâtiment remarquable,43-43 avenue Maplewood,avenue,Maplewood,maison Adolphe-L.-Caron,Retenu Inventaire pre 1940,Non,https://depot.ville.montreal.qc.ca/patrimoine/bisson/Fiches_CAT_1/43_Avenue_Maplewood_CAT_1.pdf,-73.5971539801077,45.5156160943352
